customer_id,channel,acquisition_date,campaign_id
CUST0000450,ORGANIC,2023-11-14,
CUST0000451,REFERRAL,2020-04-02,ACQ_CAMP_13
CUST0000452,PAID_SOCIAL,2024-06-13,ACQ_CAMP_4
CUST0000453,PAID_SEARCH,2023-08-20,ACQ_CAMP_13
CUST0000454,PAID_SEARCH,2020-11-07,ACQ_CAMP_2
CUST0000455,PAID_SOCIAL,2020-07-12,ACQ_CAMP_29
CUST0000456,REFERRAL,2023-07-04,ACQ_CAMP_29
CUST0000457,REFERRAL,2024-10-21,ACQ_CAMP_15
CUST0000458,ORGANIC,2024-05-24,
CUST0000459,PAID_SEARCH,2023-05-12,ACQ_CAMP_14
CUST0000460,ORGANIC,2022-02-27,
CUST0000461,ORGANIC,2023-05-26,
CUST0000462,ORGANIC,2022-01-26,
CUST0000463,ORGANIC,2020-05-22,
CUST0000464,ORGANIC,2022-06-25,
CUST0000465,REFERRAL,2023-06-13,ACQ_CAMP_3
CUST0000466,PARTNERSHIP,2020-03-07,ACQ_CAMP_5
CUST0000467,ORGANIC,2022-10-10,
CUST0000468,PAID_SOCIAL,2021-02-09,ACQ_CAMP_25
CUST0000469,PAID_SOCIAL,2022-05-04,ACQ_CAMP_10
CUST0000470,REFERRAL,2022-05-14,ACQ_CAMP_25
CUST0000471,PAID_SOCIAL,2022-03-20,ACQ_CAMP_9
CUST0000472,PARTNERSHIP,2024-05-02,ACQ_CAMP_25
CUST0000473,PAID_SEARCH,2020-10-16,ACQ_CAMP_13
CUST0000474,PAID_SOCIAL,2020-10-11,ACQ_CAMP_12
CUST0000475,PAID_SOCIAL,2021-02-10,ACQ_CAMP_20
CUST0000476,PAID_SOCIAL,2024-06-25,ACQ_CAMP_8
CUST0000477,PAID_SOCIAL,2023-09-09,ACQ_CAMP_10
CUST0000478,ORGANIC,2023-02-08,
CUST0000479,REFERRAL,2024-01-18,ACQ_CAMP_5
CUST0000480,ORGANIC,2020-09-13,
CUST0000481,REFERRAL,2021-11-09,ACQ_CAMP_12
CUST0000482,PAID_SEARCH,2024-03-02,ACQ_CAMP_2
CUST0000483,PAID_SOCIAL,2020-09-25,ACQ_CAMP_17
CUST0000484,PAID_SOCIAL,2022-07-03,ACQ_CAMP_23
CUST0000485,ORGANIC,2022-11-11,
CUST0000486,REFERRAL,2023-05-25,ACQ_CAMP_17
CUST0000487,REFERRAL,2024-02-02,ACQ_CAMP_3
CUST0000488,ORGANIC,2022-03-04,
CUST0000489,REFERRAL,2021-07-29,ACQ_CAMP_25
CUST0000490,PAID_SOCIAL,2020-01-20,ACQ_CAMP_28
CUST0000491,PAID_SOCIAL,2020-04-06,ACQ_CAMP_8
CUST0000492,REFERRAL,2023-04-15,ACQ_CAMP_13
CUST0000493,PARTNERSHIP,2020-04-17,ACQ_CAMP_7
CUST0000494,PAID_SEARCH,2021-08-24,ACQ_CAMP_23
CUST0000495,PARTNERSHIP,2023-09-30,ACQ_CAMP_7
CUST0000496,ORGANIC,2020-12-25,
CUST0000497,PAID_SOCIAL,2022-11-25,ACQ_CAMP_2
CUST0000498,ORGANIC,2023-05-31,
CUST0000499,PAID_SOCIAL,2023-01-08,ACQ_CAMP_18
CUST0000500,ORGANIC,2021-01-05,
CUST0000501,ORGANIC,2020-12-19,
CUST0000502,ORGANIC,2024-04-03,
CUST0000503,PAID_SEARCH,2020-12-20,ACQ_CAMP_29
CUST0000504,ORGANIC,2020-11-03,
CUST0000505,ORGANIC,2021-02-14,
CUST0000506,ORGANIC,2020-07-09,
CUST0000507,ORGANIC,2020-12-23,
CUST0000508,ORGANIC,2024-09-12,
CUST0000509,PAID_SOCIAL,2023-10-19,ACQ_CAMP_19
CUST0000510,PAID_SOCIAL,2021-05-10,ACQ_CAMP_3
CUST0000511,PAID_SEARCH,2021-10-16,ACQ_CAMP_21
CUST0000512,REFERRAL,2022-04-08,ACQ_CAMP_27
CUST0000513,ORGANIC,2021-11-26,
CUST0000514,PARTNERSHIP,2023-07-23,ACQ_CAMP_14
CUST0000515,ORGANIC,2021-07-26,
CUST0000516,REFERRAL,2021-03-28,ACQ_CAMP_6
CUST0000517,PAID_SOCIAL,2022-03-28,ACQ_CAMP_8
CUST0000518,ORGANIC,2024-06-05,
CUST0000519,REFERRAL,2024-04-04,ACQ_CAMP_10
CUST0000520,PAID_SOCIAL,2020-03-24,ACQ_CAMP_3
CUST0000521,PAID_SOCIAL,2020-07-01,ACQ_CAMP_19
CUST0000522,PAID_SOCIAL,2023-06-23,ACQ_CAMP_28
CUST0000523,ORGANIC,2023-11-22,
CUST0000524,PAID_SOCIAL,2022-08-15,ACQ_CAMP_27
CUST0000525,PAID_SEARCH,2023-07-21,ACQ_CAMP_25
CUST0000526,ORGANIC,2022-09-28,
CUST0000527,PARTNERSHIP,2021-07-11,ACQ_CAMP_23
CUST0000528,REFERRAL,2023-12-20,ACQ_CAMP_16
CUST0000529,PAID_SOCIAL,2021-07-27,ACQ_CAMP_13
CUST0000530,ORGANIC,2020-07-18,
CUST0000531,PAID_SEARCH,2020-04-11,ACQ_CAMP_17
CUST0000532,PAID_SEARCH,2023-10-30,ACQ_CAMP_9
CUST0000533,ORGANIC,2021-04-19,
CUST0000534,ORGANIC,2024-07-12,
CUST0000535,PARTNERSHIP,2022-03-05,ACQ_CAMP_18
CUST0000536,ORGANIC,2022-01-07,
CUST0000537,PAID_SEARCH,2020-01-24,ACQ_CAMP_11
CUST0000538,ORGANIC,2020-09-23,
CUST0000539,ORGANIC,2021-05-11,
CUST0000540,ORGANIC,2023-01-19,
CUST0000541,REFERRAL,2023-03-28,ACQ_CAMP_24
CUST0000542,REFERRAL,2020-09-26,ACQ_CAMP_27
CUST0000543,PAID_SOCIAL,2021-07-02,ACQ_CAMP_13
CUST0000544,PARTNERSHIP,2023-04-30,ACQ_CAMP_30
CUST0000545,PARTNERSHIP,2022-07-09,ACQ_CAMP_6
CUST0000546,ORGANIC,2024-01-16,
CUST0000547,ORGANIC,2024-11-09,
CUST0000548,PAID_SOCIAL,2024-01-13,ACQ_CAMP_19
CUST0000549,ORGANIC,2023-11-01,
CUST0000550,REFERRAL,2020-04-22,ACQ_CAMP_1
CUST0000551,PAID_SOCIAL,2020-06-03,ACQ_CAMP_28
CUST0000552,PAID_SOCIAL,2020-01-02,ACQ_CAMP_12
CUST0000553,ORGANIC,2022-03-11,
CUST0000554,PAID_SOCIAL,2021-01-30,ACQ_CAMP_15
CUST0000555,REFERRAL,2021-12-26,ACQ_CAMP_20
CUST0000556,PAID_SEARCH,2020-07-30,ACQ_CAMP_8
CUST0000557,ORGANIC,2021-10-02,
CUST0000558,PAID_SOCIAL,2024-10-02,ACQ_CAMP_5
CUST0000559,PARTNERSHIP,2023-02-03,ACQ_CAMP_22
CUST0000560,PARTNERSHIP,2024-05-21,ACQ_CAMP_17
CUST0000561,REFERRAL,2020-01-05,ACQ_CAMP_2
CUST0000562,PAID_SOCIAL,2022-12-11,ACQ_CAMP_9
CUST0000563,PAID_SOCIAL,2020-02-13,ACQ_CAMP_14
CUST0000564,PAID_SEARCH,2023-03-21,ACQ_CAMP_14
CUST0000565,REFERRAL,2023-04-14,ACQ_CAMP_6
CUST0000566,PAID_SOCIAL,2020-09-11,ACQ_CAMP_25
CUST0000567,PAID_SOCIAL,2020-01-11,ACQ_CAMP_29
CUST0000568,PARTNERSHIP,2020-06-28,ACQ_CAMP_18
CUST0000569,PAID_SOCIAL,2022-03-25,ACQ_CAMP_25
CUST0000570,PAID_SOCIAL,2020-07-27,ACQ_CAMP_23
CUST0000571,ORGANIC,2023-09-13,
CUST0000572,ORGANIC,2024-06-19,
CUST0000573,ORGANIC,2020-10-26,
CUST0000574,ORGANIC,2024-04-09,
CUST0000575,REFERRAL,2021-07-16,ACQ_CAMP_29
CUST0000576,ORGANIC,2020-07-23,
CUST0000577,ORGANIC,2023-07-26,
CUST0000578,PAID_SEARCH,2022-11-05,ACQ_CAMP_6
CUST0000579,PAID_SOCIAL,2024-04-19,ACQ_CAMP_14
CUST0000580,ORGANIC,2024-03-26,
CUST0000581,REFERRAL,2023-08-31,ACQ_CAMP_20
CUST0000582,PAID_SOCIAL,2022-05-28,ACQ_CAMP_3
CUST0000583,PAID_SEARCH,2023-04-18,ACQ_CAMP_2
CUST0000584,PARTNERSHIP,2020-10-31,ACQ_CAMP_9
CUST0000585,PAID_SOCIAL,2021-05-23,ACQ_CAMP_5
CUST0000586,ORGANIC,2023-02-26,
CUST0000587,REFERRAL,2023-07-24,ACQ_CAMP_3
CUST0000588,REFERRAL,2020-11-21,ACQ_CAMP_28
CUST0000589,ORGANIC,2023-12-02,
CUST0000590,PAID_SOCIAL,2020-06-01,ACQ_CAMP_8
CUST0000591,PAID_SEARCH,2020-07-29,ACQ_CAMP_22
CUST0000592,ORGANIC,2023-03-03,
CUST0000593,PAID_SOCIAL,2021-01-19,ACQ_CAMP_25
CUST0000594,REFERRAL,2021-06-07,ACQ_CAMP_24
CUST0000595,ORGANIC,2024-10-09,
CUST0000596,PARTNERSHIP,2021-01-04,ACQ_CAMP_20
CUST0000597,PAID_SOCIAL,2021-03-12,ACQ_CAMP_26
CUST0000598,PAID_SOCIAL,2023-06-10,ACQ_CAMP_16
CUST0000599,PAID_SEARCH,2021-09-03,ACQ_CAMP_7
CUST0000600,REFERRAL,2021-11-03,ACQ_CAMP_23
CUST0000601,PAID_SOCIAL,2022-06-15,ACQ_CAMP_29
CUST0000602,PARTNERSHIP,2020-11-30,ACQ_CAMP_1
CUST0000603,PAID_SOCIAL,2023-12-28,ACQ_CAMP_12
CUST0000604,REFERRAL,2020-07-05,ACQ_CAMP_4
CUST0000605,PAID_SEARCH,2021-12-24,ACQ_CAMP_12
CUST0000606,PARTNERSHIP,2023-07-12,ACQ_CAMP_15
CUST0000607,REFERRAL,2020-06-30,ACQ_CAMP_25
CUST0000608,PAID_SEARCH,2020-06-27,ACQ_CAMP_17
CUST0000609,PAID_SEARCH,2023-10-05,ACQ_CAMP_3
CUST0000610,REFERRAL,2024-08-19,ACQ_CAMP_25
CUST0000611,PAID_SOCIAL,2024-01-05,ACQ_CAMP_5
CUST0000612,PARTNERSHIP,2021-01-16,ACQ_CAMP_23
CUST0000613,REFERRAL,2024-06-25,ACQ_CAMP_21
CUST0000614,PAID_SOCIAL,2020-08-30,ACQ_CAMP_20
CUST0000615,PAID_SOCIAL,2021-04-17,ACQ_CAMP_28
CUST0000616,PARTNERSHIP,2024-03-23,ACQ_CAMP_12
CUST0000617,PAID_SOCIAL,2022-10-22,ACQ_CAMP_27
CUST0000618,PAID_SOCIAL,2024-02-19,ACQ_CAMP_24
CUST0000619,PARTNERSHIP,2024-11-07,ACQ_CAMP_25
CUST0000620,REFERRAL,2022-10-14,ACQ_CAMP_2
CUST0000621,ORGANIC,2023-08-17,
CUST0000622,ORGANIC,2022-04-18,
CUST0000623,PAID_SEARCH,2020-04-29,ACQ_CAMP_21
CUST0000624,ORGANIC,2024-04-19,
CUST0000625,REFERRAL,2024-04-08,ACQ_CAMP_18
CUST0000626,PAID_SOCIAL,2020-11-18,ACQ_CAMP_16
CUST0000627,REFERRAL,2020-03-02,ACQ_CAMP_7
CUST0000628,PARTNERSHIP,2023-03-19,ACQ_CAMP_1
CUST0000629,PAID_SEARCH,2024-06-15,ACQ_CAMP_1
CUST0000630,PARTNERSHIP,2021-07-26,ACQ_CAMP_4
CUST0000631,PAID_SOCIAL,2023-02-06,ACQ_CAMP_14
CUST0000632,REFERRAL,2024-11-26,ACQ_CAMP_3
CUST0000633,PAID_SEARCH,2020-08-25,ACQ_CAMP_4
CUST0000634,PAID_SEARCH,2020-03-04,ACQ_CAMP_27
CUST0000635,ORGANIC,2023-12-19,
CUST0000636,PAID_SOCIAL,2022-04-28,ACQ_CAMP_6
CUST0000637,REFERRAL,2023-09-19,ACQ_CAMP_9
CUST0000638,REFERRAL,2023-02-04,ACQ_CAMP_11
CUST0000639,PAID_SEARCH,2022-06-01,ACQ_CAMP_24
CUST0000640,REFERRAL,2021-07-07,ACQ_CAMP_21
CUST0000641,PAID_SOCIAL,2024-10-05,ACQ_CAMP_6
CUST0000642,ORGANIC,2023-01-07,
CUST0000643,REFERRAL,2022-01-10,ACQ_CAMP_26
CUST0000644,PARTNERSHIP,2022-08-26,ACQ_CAMP_18
CUST0000645,ORGANIC,2021-08-09,
CUST0000646,PAID_SOCIAL,2020-05-20,ACQ_CAMP_21
CUST0000647,ORGANIC,2024-02-07,
CUST0000648,PAID_SOCIAL,2021-06-19,ACQ_CAMP_13
CUST0000649,PARTNERSHIP,2024-03-14,ACQ_CAMP_30
CUST0000650,ORGANIC,2023-03-09,
CUST0000651,ORGANIC,2021-05-29,
CUST0000652,REFERRAL,2021-04-03,ACQ_CAMP_30
CUST0000653,PAID_SOCIAL,2022-12-08,ACQ_CAMP_5
CUST0000654,ORGANIC,2021-07-17,
CUST0000655,PAID_SOCIAL,2020-09-04,ACQ_CAMP_2
CUST0000656,PAID_SOCIAL,2022-03-18,ACQ_CAMP_6
CUST0000657,ORGANIC,2020-02-14,
CUST0000658,PAID_SOCIAL,2022-08-03,ACQ_CAMP_30
CUST0000659,PARTNERSHIP,2021-12-20,ACQ_CAMP_16
CUST0000660,ORGANIC,2021-01-16,
CUST0000661,REFERRAL,2022-08-06,ACQ_CAMP_8
CUST0000662,ORGANIC,2024-03-12,
CUST0000663,ORGANIC,2024-02-28,
CUST0000664,REFERRAL,2024-09-08,ACQ_CAMP_9
CUST0000665,PARTNERSHIP,2022-05-13,ACQ_CAMP_6
CUST0000666,PAID_SOCIAL,2023-06-28,ACQ_CAMP_17
CUST0000667,PAID_SOCIAL,2020-04-04,ACQ_CAMP_28
CUST0000668,REFERRAL,2023-01-17,ACQ_CAMP_8
CUST0000669,PAID_SEARCH,2021-02-01,ACQ_CAMP_10
CUST0000670,REFERRAL,2023-04-09,ACQ_CAMP_12
CUST0000671,ORGANIC,2022-10-12,
CUST0000672,PAID_SOCIAL,2023-11-03,ACQ_CAMP_29
CUST0000673,PAID_SOCIAL,2024-01-07,ACQ_CAMP_11
CUST0000674,ORGANIC,2024-08-09,
CUST0000675,PARTNERSHIP,2020-06-26,ACQ_CAMP_4
CUST0000676,PAID_SOCIAL,2021-02-18,ACQ_CAMP_28
CUST0000677,ORGANIC,2024-10-19,
CUST0000678,PARTNERSHIP,2021-07-06,ACQ_CAMP_21
CUST0000679,PAID_SOCIAL,2021-05-21,ACQ_CAMP_19
CUST0000680,PAID_SOCIAL,2022-04-21,ACQ_CAMP_18
CUST0000681,PAID_SOCIAL,2022-08-08,ACQ_CAMP_8
CUST0000682,REFERRAL,2020-04-01,ACQ_CAMP_20
CUST0000683,PAID_SEARCH,2020-05-06,ACQ_CAMP_1
CUST0000684,ORGANIC,2022-09-10,
CUST0000685,ORGANIC,2021-02-21,
CUST0000686,PAID_SOCIAL,2021-10-07,ACQ_CAMP_30
CUST0000687,PAID_SOCIAL,2021-10-19,ACQ_CAMP_2
CUST0000688,REFERRAL,2021-08-27,ACQ_CAMP_24
CUST0000689,ORGANIC,2024-02-07,
CUST0000690,REFERRAL,2023-05-29,ACQ_CAMP_22
CUST0000691,ORGANIC,2020-10-27,
CUST0000692,PAID_SEARCH,2022-03-19,ACQ_CAMP_17
CUST0000693,PAID_SOCIAL,2023-11-10,ACQ_CAMP_19
CUST0000694,PAID_SEARCH,2023-07-07,ACQ_CAMP_16
CUST0000695,PAID_SOCIAL,2021-09-01,ACQ_CAMP_4
CUST0000696,PARTNERSHIP,2024-03-11,ACQ_CAMP_15
CUST0000697,PARTNERSHIP,2024-11-23,ACQ_CAMP_23
CUST0000698,REFERRAL,2021-05-13,ACQ_CAMP_29
CUST0000699,REFERRAL,2021-06-07,ACQ_CAMP_14
CUST0000700,REFERRAL,2022-12-06,ACQ_CAMP_29
CUST0000701,REFERRAL,2021-04-02,ACQ_CAMP_4
CUST0000702,PAID_SEARCH,2020-01-18,ACQ_CAMP_15
CUST0000703,ORGANIC,2023-06-20,
CUST0000704,PAID_SOCIAL,2024-05-09,ACQ_CAMP_15
CUST0000705,PAID_SEARCH,2022-11-13,ACQ_CAMP_29
CUST0000706,REFERRAL,2021-11-20,ACQ_CAMP_17
CUST0000707,PAID_SOCIAL,2024-02-13,ACQ_CAMP_2
CUST0000708,REFERRAL,2021-11-19,ACQ_CAMP_19
CUST0000709,ORGANIC,2023-10-07,
CUST0000710,REFERRAL,2024-06-14,ACQ_CAMP_2
CUST0000711,ORGANIC,2024-11-28,
CUST0000712,ORGANIC,2024-11-15,
CUST0000713,ORGANIC,2021-06-11,
CUST0000714,PAID_SOCIAL,2021-07-17,ACQ_CAMP_20
CUST0000715,PAID_SOCIAL,2023-07-01,ACQ_CAMP_26
CUST0000716,REFERRAL,2023-03-23,ACQ_CAMP_19
CUST0000717,PAID_SOCIAL,2022-05-21,ACQ_CAMP_30
CUST0000718,ORGANIC,2022-06-02,
CUST0000719,ORGANIC,2020-05-28,
CUST0000720,PAID_SOCIAL,2023-04-19,ACQ_CAMP_7
CUST0000721,PAID_SOCIAL,2022-01-02,ACQ_CAMP_24
CUST0000722,ORGANIC,2024-09-17,
CUST0000723,PAID_SOCIAL,2023-09-28,ACQ_CAMP_21
CUST0000724,PAID_SOCIAL,2023-11-07,ACQ_CAMP_3
CUST0000725,ORGANIC,2023-10-01,
CUST0000726,PAID_SOCIAL,2023-06-18,ACQ_CAMP_1
CUST0000727,ORGANIC,2022-06-08,
CUST0000728,ORGANIC,2020-11-14,
CUST0000729,PARTNERSHIP,2022-08-11,ACQ_CAMP_8
CUST0000730,REFERRAL,2022-05-26,ACQ_CAMP_2
CUST0000731,PAID_SEARCH,2022-07-10,ACQ_CAMP_9
CUST0000732,ORGANIC,2023-12-20,
CUST0000733,PAID_SEARCH,2021-08-03,ACQ_CAMP_5
CUST0000734,PAID_SEARCH,2022-01-05,ACQ_CAMP_29
CUST0000735,ORGANIC,2022-05-29,
CUST0000736,ORGANIC,2022-08-16,
CUST0000737,PAID_SOCIAL,2021-03-07,ACQ_CAMP_15
CUST0000738,ORGANIC,2023-11-25,
CUST0000739,ORGANIC,2023-05-18,
CUST0000740,REFERRAL,2023-06-28,ACQ_CAMP_15
CUST0000741,REFERRAL,2020-10-15,ACQ_CAMP_7
CUST0000742,ORGANIC,2021-08-17,
CUST0000743,PAID_SOCIAL,2023-10-11,ACQ_CAMP_11
CUST0000744,PAID_SOCIAL,2021-04-20,ACQ_CAMP_4
CUST0000745,ORGANIC,2024-08-30,
CUST0000746,REFERRAL,2022-06-18,ACQ_CAMP_30
CUST0000747,ORGANIC,2021-01-08,
CUST0000748,REFERRAL,2021-05-06,ACQ_CAMP_26
CUST0000749,PAID_SEARCH,2021-02-03,ACQ_CAMP_11
CUST0000750,PAID_SOCIAL,2021-05-30,ACQ_CAMP_17
CUST0000751,ORGANIC,2024-02-24,
CUST0000752,ORGANIC,2022-05-19,
CUST0000753,REFERRAL,2023-05-23,ACQ_CAMP_25
CUST0000754,ORGANIC,2021-11-27,
CUST0000755,PAID_SOCIAL,2024-10-16,ACQ_CAMP_19
CUST0000756,ORGANIC,2024-04-13,
CUST0000757,REFERRAL,2022-10-13,ACQ_CAMP_19
CUST0000758,PAID_SEARCH,2020-02-14,ACQ_CAMP_22
CUST0000759,REFERRAL,2022-02-04,ACQ_CAMP_9
CUST0000760,ORGANIC,2024-07-08,
CUST0000761,PAID_SEARCH,2021-10-17,ACQ_CAMP_14
CUST0000762,PAID_SOCIAL,2022-12-22,ACQ_CAMP_7
CUST0000763,PAID_SOCIAL,2024-04-09,ACQ_CAMP_18
CUST0000764,PAID_SEARCH,2022-09-12,ACQ_CAMP_28
CUST0000765,PAID_SEARCH,2023-03-10,ACQ_CAMP_8
CUST0000766,PAID_SOCIAL,2024-02-23,ACQ_CAMP_4
CUST0000767,PAID_SEARCH,2023-09-28,ACQ_CAMP_20
CUST0000768,REFERRAL,2021-10-27,ACQ_CAMP_23
CUST0000769,PAID_SEARCH,2021-05-19,ACQ_CAMP_29
CUST0000770,REFERRAL,2020-09-14,ACQ_CAMP_30
CUST0000771,PAID_SOCIAL,2024-07-06,ACQ_CAMP_20
CUST0000772,ORGANIC,2022-01-16,
CUST0000773,PAID_SOCIAL,2021-02-12,ACQ_CAMP_22
CUST0000774,PAID_SEARCH,2021-05-08,ACQ_CAMP_6
CUST0000775,ORGANIC,2022-07-12,
CUST0000776,PAID_SOCIAL,2023-04-08,ACQ_CAMP_20
CUST0000777,ORGANIC,2021-03-11,
CUST0000778,PAID_SOCIAL,2022-04-11,ACQ_CAMP_17
CUST0000779,REFERRAL,2021-01-22,ACQ_CAMP_26
CUST0000780,ORGANIC,2022-10-09,
CUST0000781,REFERRAL,2024-11-24,ACQ_CAMP_7
CUST0000782,ORGANIC,2020-09-08,
CUST0000783,ORGANIC,2020-11-04,
CUST0000784,ORGANIC,2024-10-08,
CUST0000785,PAID_SOCIAL,2023-08-28,ACQ_CAMP_16
CUST0000786,PARTNERSHIP,2022-03-08,ACQ_CAMP_17
CUST0000787,ORGANIC,2020-01-29,
CUST0000788,ORGANIC,2024-05-22,
CUST0000789,PAID_SEARCH,2022-03-24,ACQ_CAMP_7
CUST0000790,REFERRAL,2023-10-06,ACQ_CAMP_14
CUST0000791,ORGANIC,2021-03-02,
CUST0000792,PAID_SOCIAL,2021-11-03,ACQ_CAMP_28
CUST0000793,REFERRAL,2024-02-25,ACQ_CAMP_10
CUST0000794,PAID_SOCIAL,2021-04-22,ACQ_CAMP_3
CUST0000795,PAID_SOCIAL,2021-09-23,ACQ_CAMP_12
CUST0000796,REFERRAL,2024-11-28,ACQ_CAMP_23
CUST0000797,PAID_SOCIAL,2023-05-28,ACQ_CAMP_7
CUST0000798,REFERRAL,2023-12-06,ACQ_CAMP_4
CUST0000799,PAID_SOCIAL,2024-02-14,ACQ_CAMP_10
CUST0000800,REFERRAL,2022-05-07,ACQ_CAMP_10
CUST0000801,ORGANIC,2024-11-01,
CUST0000802,ORGANIC,2020-11-16,
CUST0000803,PAID_SEARCH,2022-08-30,ACQ_CAMP_19
CUST0000804,PAID_SEARCH,2020-08-07,ACQ_CAMP_5
CUST0000805,PAID_SEARCH,2024-09-14,ACQ_CAMP_10
CUST0000806,PAID_SOCIAL,2024-05-10,ACQ_CAMP_9
CUST0000807,ORGANIC,2023-10-15,
CUST0000808,PAID_SEARCH,2021-03-25,ACQ_CAMP_7
CUST0000809,ORGANIC,2021-11-25,
CUST0000810,PARTNERSHIP,2022-08-17,ACQ_CAMP_27
CUST0000811,PAID_SOCIAL,2022-01-07,ACQ_CAMP_14
CUST0000812,PAID_SEARCH,2023-11-10,ACQ_CAMP_20
CUST0000813,PAID_SOCIAL,2024-05-16,ACQ_CAMP_29
CUST0000814,ORGANIC,2020-03-02,
CUST0000815,ORGANIC,2022-03-18,
CUST0000816,PAID_SOCIAL,2023-12-22,ACQ_CAMP_11
CUST0000817,ORGANIC,2023-03-19,
CUST0000818,PAID_SEARCH,2023-04-03,ACQ_CAMP_9
CUST0000819,PAID_SEARCH,2022-05-01,ACQ_CAMP_30
CUST0000820,ORGANIC,2022-03-11,
CUST0000821,ORGANIC,2022-06-14,
CUST0000822,PAID_SEARCH,2021-12-24,ACQ_CAMP_29
CUST0000823,PAID_SOCIAL,2021-05-11,ACQ_CAMP_26
CUST0000824,ORGANIC,2023-08-06,
CUST0000825,PAID_SEARCH,2023-07-17,ACQ_CAMP_12
CUST0000826,PAID_SOCIAL,2024-11-17,ACQ_CAMP_10
CUST0000827,PARTNERSHIP,2024-04-11,ACQ_CAMP_16
CUST0000828,REFERRAL,2022-06-14,ACQ_CAMP_14
CUST0000829,ORGANIC,2022-07-28,
CUST0000830,ORGANIC,2022-07-07,
CUST0000831,PAID_SOCIAL,2021-02-22,ACQ_CAMP_9
CUST0000832,ORGANIC,2024-07-08,
CUST0000833,ORGANIC,2023-09-02,
CUST0000834,PAID_SOCIAL,2021-04-27,ACQ_CAMP_22
CUST0000835,PAID_SOCIAL,2022-04-12,ACQ_CAMP_4
CUST0000836,ORGANIC,2024-03-07,
CUST0000837,PAID_SOCIAL,2022-04-28,ACQ_CAMP_10
CUST0000838,ORGANIC,2021-01-24,
CUST0000839,REFERRAL,2022-03-12,ACQ_CAMP_24
CUST0000840,PARTNERSHIP,2023-05-28,ACQ_CAMP_11
CUST0000841,PAID_SEARCH,2024-01-31,ACQ_CAMP_28
CUST0000842,PAID_SOCIAL,2024-01-05,ACQ_CAMP_2
CUST0000843,PARTNERSHIP,2023-06-06,ACQ_CAMP_1
CUST0000844,PAID_SOCIAL,2020-01-15,ACQ_CAMP_21
CUST0000845,REFERRAL,2020-06-23,ACQ_CAMP_29
CUST0000846,PARTNERSHIP,2024-12-04,ACQ_CAMP_26
CUST0000847,REFERRAL,2020-04-17,ACQ_CAMP_27
CUST0000848,PAID_SOCIAL,2021-01-15,ACQ_CAMP_25
CUST0000849,ORGANIC,2021-10-08,
CUST0000850,PAID_SEARCH,2020-04-19,ACQ_CAMP_19
CUST0000851,ORGANIC,2021-08-18,
CUST0000852,ORGANIC,2023-05-08,
CUST0000853,REFERRAL,2024-10-02,ACQ_CAMP_14
CUST0000854,ORGANIC,2024-11-01,
CUST0000855,REFERRAL,2022-05-22,ACQ_CAMP_19
CUST0000856,ORGANIC,2024-03-29,
CUST0000857,ORGANIC,2021-11-05,
CUST0000858,PAID_SOCIAL,2024-04-15,ACQ_CAMP_27
CUST0000859,REFERRAL,2024-02-25,ACQ_CAMP_9
CUST0000860,PAID_SOCIAL,2022-09-26,ACQ_CAMP_24
CUST0000861,ORGANIC,2021-04-25,
CUST0000862,PAID_SOCIAL,2023-01-07,ACQ_CAMP_25
CUST0000863,PARTNERSHIP,2024-03-11,ACQ_CAMP_10
CUST0000864,REFERRAL,2022-03-17,ACQ_CAMP_19
CUST0000865,REFERRAL,2022-06-21,ACQ_CAMP_18
CUST0000866,REFERRAL,2022-06-18,ACQ_CAMP_26
CUST0000867,PAID_SOCIAL,2021-04-11,ACQ_CAMP_5
CUST0000868,ORGANIC,2023-07-31,
CUST0000869,REFERRAL,2023-03-27,ACQ_CAMP_18
CUST0000870,PARTNERSHIP,2021-07-31,ACQ_CAMP_1
CUST0000871,PARTNERSHIP,2024-05-05,ACQ_CAMP_29
CUST0000872,ORGANIC,2022-12-12,
CUST0000873,PARTNERSHIP,2024-02-18,ACQ_CAMP_7
CUST0000874,PAID_SOCIAL,2024-07-16,ACQ_CAMP_26
CUST0000875,PARTNERSHIP,2023-03-24,ACQ_CAMP_22
CUST0000876,ORGANIC,2021-08-26,
CUST0000877,ORGANIC,2021-10-12,
CUST0000878,REFERRAL,2024-09-03,ACQ_CAMP_16
CUST0000879,ORGANIC,2020-03-07,
CUST0000880,PARTNERSHIP,2022-10-21,ACQ_CAMP_26
CUST0000881,PARTNERSHIP,2023-07-02,ACQ_CAMP_4
CUST0000882,ORGANIC,2021-06-26,
CUST0000883,ORGANIC,2022-05-26,
CUST0000884,PAID_SOCIAL,2024-05-02,ACQ_CAMP_11
CUST0000885,REFERRAL,2022-04-26,ACQ_CAMP_12
CUST0000886,REFERRAL,2021-02-13,ACQ_CAMP_23
CUST0000887,ORGANIC,2024-03-11,
CUST0000888,ORGANIC,2021-04-03,
CUST0000889,ORGANIC,2022-02-04,
CUST0000890,PAID_SOCIAL,2020-06-26,ACQ_CAMP_11
CUST0000891,REFERRAL,2024-04-04,ACQ_CAMP_8
CUST0000892,PAID_SOCIAL,2021-02-18,ACQ_CAMP_9
CUST0000893,PAID_SOCIAL,2020-12-22,ACQ_CAMP_30
CUST0000894,PAID_SEARCH,2024-10-07,ACQ_CAMP_29
