sku_id,product_name,brand,category_l1,category_l2,category_l3,supplier_id,unit_cost,unit_price,is_private_label,is_perishable,shelf_life_days
SKU000859,Local Brand Footwear Product 9,Local Brand,Fashion,Footwear,Footwear Type D,SUP457,426391.92,529755.57,False,False,369
SKU000860,Unilever Footwear Product 10,Unilever,Fashion,Footwear,Footwear Type E,SUP294,94520.03,114033.38,False,False,614
SKU000861,Wings Footwear Product 11,Wings,Fashion,Footwear,Footwear Type A,SUP260,206751.1,274652.88,False,False,306
SKU000862,Local Brand Footwear Product 12,Local Brand,Fashion,Footwear,Footwear Type B,SUP460,72276.62,96032.65,False,False,475
SKU000863,Indofood Footwear Product 13,Indofood,Fashion,Footwear,Footwear Type C,SUP297,45712.73,57054.69,False,False,470
SKU000864,Mayora Footwear Product 14,Mayora,Fashion,Footwear,Footwear Type D,SUP215,345088.05,466671.91,False,False,597
SKU000865,Samsung Footwear Product 15,Samsung,Fashion,Footwear,Footwear Type E,SUP343,98448.57,110349.3,False,False,556
SKU000866,LG Footwear Product 16,LG,Fashion,Footwear,Footwear Type A,SUP367,337687.26,411610.69,False,False,267
SKU000867,MegaMart Own Footwear Product 17,MegaMart Own,Fashion,Footwear,Footwear Type B,SUP152,200431.67,262267.07,True,False,352
SKU000868,MegaMart Own Footwear Product 18,MegaMart Own,Fashion,Footwear,Footwear Type C,SUP404,487727.71,586048.49,True,False,593
SKU000869,MegaMart Own Footwear Product 19,MegaMart Own,Fashion,Footwear,Footwear Type D,SUP242,419864.02,553196.1,True,False,459
SKU000870,Samsung Footwear Product 20,Samsung,Fashion,Footwear,Footwear Type E,SUP307,181268.17,235649.18,False,False,676
SKU000871,Nestle Footwear Product 21,Nestle,Fashion,Footwear,Footwear Type A,SUP228,385159.78,436159.17,False,False,681
SKU000872,Nestle Footwear Product 22,Nestle,Fashion,Footwear,Footwear Type B,SUP134,19713.14,26047.75,False,False,690
SKU000873,Nestle Footwear Product 23,Nestle,Fashion,Footwear,Footwear Type C,SUP178,194403.33,253455.54,False,False,490
SKU000874,Unilever Footwear Product 24,Unilever,Fashion,Footwear,Footwear Type D,SUP366,381284.86,495031.35,False,False,684
SKU000875,Wings Footwear Product 25,Wings,Fashion,Footwear,Footwear Type E,SUP358,150313.65,187797.32,False,False,447
SKU000876,Local Brand Footwear Product 26,Local Brand,Fashion,Footwear,Footwear Type A,SUP116,275576.92,381887.37,False,False,620
SKU000877,Unilever Footwear Product 27,Unilever,Fashion,Footwear,Footwear Type B,SUP292,194896.79,232778.44,False,False,633
SKU000878,Indofood Footwear Product 28,Indofood,Fashion,Footwear,Footwear Type C,SUP499,92550.24,120113.86,False,False,490
SKU000879,Nestle Footwear Product 29,Nestle,Fashion,Footwear,Footwear Type D,SUP466,248282.41,283127.97,False,False,578
SKU000880,Unilever Footwear Product 30,Unilever,Fashion,Footwear,Footwear Type E,SUP383,286583.34,357417.03,False,False,661
SKU000881,Nestle Footwear Product 31,Nestle,Fashion,Footwear,Footwear Type A,SUP353,255809.1,311425.95,False,False,566
SKU000882,ABC Footwear Product 32,ABC,Fashion,Footwear,Footwear Type B,SUP131,384403.03,455644.93,False,False,208
SKU000883,Nestle Footwear Product 33,Nestle,Fashion,Footwear,Footwear Type C,SUP479,419282.41,505094.02,False,False,207
SKU000884,ABC Footwear Product 34,ABC,Fashion,Footwear,Footwear Type D,SUP282,193383.82,237561.28,False,False,601
SKU000885,Wings Footwear Product 35,Wings,Fashion,Footwear,Footwear Type E,SUP403,127568.9,165128.35,False,False,266
SKU000886,Unilever Footwear Product 36,Unilever,Fashion,Footwear,Footwear Type A,SUP186,435125.28,493580.61,False,False,200
SKU000887,Indofood Footwear Product 37,Indofood,Fashion,Footwear,Footwear Type B,SUP390,233150.15,316853.52,False,False,707
SKU000888,Mayora Footwear Product 38,Mayora,Fashion,Footwear,Footwear Type C,SUP111,15099.13,18736.66,False,False,504
SKU000889,Samsung Footwear Product 39,Samsung,Fashion,Footwear,Footwear Type D,SUP350,164598.58,185884.09,False,False,282
SKU000890,Wings Footwear Product 40,Wings,Fashion,Footwear,Footwear Type E,SUP491,171303.89,214272.14,False,False,527
SKU000891,Mayora Footwear Product 41,Mayora,Fashion,Footwear,Footwear Type A,SUP354,184850.48,227513.48,False,False,257
SKU000892,Local Brand Footwear Product 42,Local Brand,Fashion,Footwear,Footwear Type B,SUP252,110969.65,130893.87,False,False,591
SKU000893,Unilever Footwear Product 43,Unilever,Fashion,Footwear,Footwear Type C,SUP403,360264.89,458782.2,False,False,524
SKU000894,Local Brand Footwear Product 44,Local Brand,Fashion,Footwear,Footwear Type D,SUP139,240257.84,279401.07,False,False,489
SKU000895,Mayora Footwear Product 45,Mayora,Fashion,Footwear,Footwear Type E,SUP202,219290.69,276741.4,False,False,604
SKU000896,Local Brand Footwear Product 46,Local Brand,Fashion,Footwear,Footwear Type A,SUP192,229348.16,304811.2,False,False,199
SKU000897,Local Brand Footwear Product 47,Local Brand,Fashion,Footwear,Footwear Type B,SUP209,432041.35,550011.53,False,False,658
SKU000898,Local Brand Footwear Product 48,Local Brand,Fashion,Footwear,Footwear Type C,SUP322,405422.07,549684.38,False,False,241
SKU000899,ABC Footwear Product 49,ABC,Fashion,Footwear,Footwear Type D,SUP482,233930.91,274193.27,False,False,487
SKU000900,Samsung Footwear Product 50,Samsung,Fashion,Footwear,Footwear Type E,SUP132,162733.32,219537.71,False,False,388
SKU000901,Mayora Bags Product 1,Mayora,Fashion,Bags,Bags Type A,SUP231,412736.8,534004.15,False,False,421
SKU000902,Unilever Bags Product 2,Unilever,Fashion,Bags,Bags Type B,SUP258,79231.31,87812.95,False,False,655
SKU000903,Samsung Bags Product 3,Samsung,Fashion,Bags,Bags Type C,SUP203,213899.47,293405.19,False,False,343
SKU000904,Indofood Bags Product 4,Indofood,Fashion,Bags,Bags Type D,SUP437,132906.44,178235.7,False,False,360
SKU000905,Indofood Bags Product 5,Indofood,Fashion,Bags,Bags Type E,SUP110,482074.51,600545.57,False,False,236
SKU000906,Unilever Bags Product 6,Unilever,Fashion,Bags,Bags Type A,SUP132,160382.86,190758.37,False,False,596
SKU000907,Unilever Bags Product 7,Unilever,Fashion,Bags,Bags Type B,SUP171,201463.05,272366.59,False,False,421
SKU000908,MegaMart Own Bags Product 8,MegaMart Own,Fashion,Bags,Bags Type C,SUP367,368567.8,508579.57,True,False,717
SKU000909,Unilever Bags Product 9,Unilever,Fashion,Bags,Bags Type D,SUP260,122848.04,139639.28,False,False,517
SKU000910,Samsung Bags Product 10,Samsung,Fashion,Bags,Bags Type E,SUP316,403891.6,534424.39,False,False,403
SKU000911,MegaMart Own Bags Product 11,MegaMart Own,Fashion,Bags,Bags Type A,SUP325,91701.36,127554.49,True,False,598
SKU000912,Indofood Bags Product 12,Indofood,Fashion,Bags,Bags Type B,SUP157,247727.5,300347.67,False,False,504
SKU000913,LG Bags Product 13,LG,Fashion,Bags,Bags Type C,SUP174,342955.53,476363.38,False,False,551
SKU000914,ABC Bags Product 14,ABC,Fashion,Bags,Bags Type D,SUP410,411575.86,455335.54,False,False,215
SKU000915,Indofood Bags Product 15,Indofood,Fashion,Bags,Bags Type E,SUP222,346887.82,463664.42,False,False,439
SKU000916,Mayora Bags Product 16,Mayora,Fashion,Bags,Bags Type A,SUP450,321279.78,420935.96,False,False,304
SKU000917,Wings Bags Product 17,Wings,Fashion,Bags,Bags Type B,SUP301,429535.33,522547.47,False,False,441
SKU000918,Wings Bags Product 18,Wings,Fashion,Bags,Bags Type C,SUP182,152224.34,206694.02,False,False,629
SKU000919,Samsung Bags Product 19,Samsung,Fashion,Bags,Bags Type D,SUP141,395712.11,467815.19,False,False,683
SKU000920,Samsung Bags Product 20,Samsung,Fashion,Bags,Bags Type E,SUP316,463616.12,556254.35,False,False,282
SKU000921,Mayora Bags Product 21,Mayora,Fashion,Bags,Bags Type A,SUP408,255635.58,308183.24,False,False,514
SKU000922,Indofood Bags Product 22,Indofood,Fashion,Bags,Bags Type B,SUP194,382177.85,493931.18,False,False,634
SKU000923,Nestle Bags Product 23,Nestle,Fashion,Bags,Bags Type C,SUP256,6522.52,7566.27,False,False,501
SKU000924,Unilever Bags Product 24,Unilever,Fashion,Bags,Bags Type D,SUP493,83122.11,104310.75,False,False,313
SKU000925,Samsung Bags Product 25,Samsung,Fashion,Bags,Bags Type E,SUP344,397357.94,475168.47,False,False,316
SKU000926,ABC Bags Product 26,ABC,Fashion,Bags,Bags Type A,SUP312,400766.69,464728.7,False,False,556
SKU000927,Samsung Bags Product 27,Samsung,Fashion,Bags,Bags Type B,SUP214,472654.79,645316.73,False,False,201
SKU000928,Local Brand Bags Product 28,Local Brand,Fashion,Bags,Bags Type C,SUP145,325317.81,419005.5,False,False,653
SKU000929,Nestle Bags Product 29,Nestle,Fashion,Bags,Bags Type D,SUP407,29642.57,38102.6,False,False,446
SKU000930,MegaMart Own Bags Product 30,MegaMart Own,Fashion,Bags,Bags Type E,SUP390,479226.27,551607.1,True,False,300
SKU000931,MegaMart Own Bags Product 31,MegaMart Own,Fashion,Bags,Bags Type A,SUP332,265289.66,353367.9,True,False,686
SKU000932,MegaMart Own Bags Product 32,MegaMart Own,Fashion,Bags,Bags Type B,SUP500,358214.04,414512.12,True,False,452
SKU000933,LG Bags Product 33,LG,Fashion,Bags,Bags Type C,SUP205,194126.39,238657.54,False,False,400
SKU000934,Mayora Bags Product 34,Mayora,Fashion,Bags,Bags Type D,SUP192,364720.49,421911.93,False,False,598
SKU000935,Indofood Bags Product 35,Indofood,Fashion,Bags,Bags Type E,SUP416,148645.52,175184.67,False,False,641
SKU000936,ABC Bags Product 36,ABC,Fashion,Bags,Bags Type A,SUP143,293537.02,379887.0,False,False,190
SKU000937,ABC Bags Product 37,ABC,Fashion,Bags,Bags Type B,SUP208,487327.59,594182.16,False,False,572
SKU000938,Mayora Bags Product 38,Mayora,Fashion,Bags,Bags Type C,SUP126,41162.53,52157.04,False,False,520
SKU000939,LG Bags Product 39,LG,Fashion,Bags,Bags Type D,SUP443,454572.14,635956.35,False,False,226
SKU000940,MegaMart Own Bags Product 40,MegaMart Own,Fashion,Bags,Bags Type E,SUP302,254748.29,309336.09,True,False,559
SKU000941,MegaMart Own Bags Product 41,MegaMart Own,Fashion,Bags,Bags Type A,SUP191,446651.84,496827.59,True,False,446
SKU000942,LG Bags Product 42,LG,Fashion,Bags,Bags Type B,SUP167,465511.84,634664.42,False,False,271
SKU000943,Local Brand Bags Product 43,Local Brand,Fashion,Bags,Bags Type C,SUP260,219300.18,258362.32,False,False,225
SKU000944,LG Bags Product 44,LG,Fashion,Bags,Bags Type D,SUP482,436481.38,589442.44,False,False,549
SKU000945,Mayora Bags Product 45,Mayora,Fashion,Bags,Bags Type E,SUP489,451882.37,532753.46,False,False,450
SKU000946,Samsung Bags Product 46,Samsung,Fashion,Bags,Bags Type A,SUP351,446872.55,533862.05,False,False,334
SKU000947,LG Bags Product 47,LG,Fashion,Bags,Bags Type B,SUP217,31344.98,35877.03,False,False,367
SKU000948,MegaMart Own Bags Product 48,MegaMart Own,Fashion,Bags,Bags Type C,SUP323,133810.86,175531.6,True,False,298
SKU000949,LG Bags Product 49,LG,Fashion,Bags,Bags Type D,SUP463,25191.9,30405.52,False,False,676
SKU000950,Unilever Bags Product 50,Unilever,Fashion,Bags,Bags Type E,SUP163,423689.98,576245.4,False,False,537
