event_id,customer_id,session_id,event_timestamp,event_date,event_type,page_url,product_id,device_type,platform,utm_source,utm_campaign,txn_id
EVT0000000169,CUST0001166,SES0000000168,2025-11-16 22:18:07,2025-11-16,add_to_cart,/add_to_cart,SKU000336,DESKTOP,WEB,EMAIL,,
EVT0000000170,CUST0001166,SES0000000168,2025-11-16 23:26:07,2025-11-16,page_view,/page_view,,MOBILE_APP,IOS,PAID_SOCIAL,campaign_18,
EVT0000000171,CUST0001166,SES0000000168,2025-11-16 23:09:07,2025-11-16,page_view,/page_view,,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000000172,CUST0001166,SES0000000168,2025-11-17 00:58:07,2025-11-17,product_view,/product/464,SKU000817,MOBILE_WEB,WEB,ORGANIC,,
EVT0000000173,CUST0001166,SES0000000168,2025-11-17 01:36:07,2025-11-17,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_18,
EVT0000000174,CUST0001166,SES0000000168,2025-11-17 01:36:07,2025-11-17,checkout,/checkout,,MOBILE_APP,IOS,REFERRAL,campaign_11,
EVT0000000175,CUST0001166,SES0000000168,2025-11-16 23:58:07,2025-11-16,purchase,/purchase,,MOBILE_APP,IOS,DIRECT,,TXN0000081177
EVT0000000176,CUST0001330,SES0000000176,2025-09-07 22:58:44,2025-09-07,page_view,/page_view,,MOBILE_WEB,ANDROID,DIRECT,,
EVT0000000177,CUST0001330,SES0000000176,2025-09-07 23:17:44,2025-09-07,page_view,/page_view,,MOBILE_WEB,IOS,REFERRAL,campaign_20,
EVT0000000178,CUST0001330,SES0000000176,2025-09-08 00:38:44,2025-09-08,page_view,/page_view,,DESKTOP,IOS,EMAIL,campaign_2,
EVT0000000179,CUST0001330,SES0000000176,2025-09-08 01:52:44,2025-09-08,product_view,/product/708,SKU000934,MOBILE_WEB,WEB,ORGANIC,campaign_20,
EVT0000000180,CUST0001330,SES0000000176,2025-09-08 02:34:44,2025-09-08,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,campaign_9,
EVT0000000181,CUST0001330,SES0000000176,2025-09-08 00:38:44,2025-09-08,purchase,/purchase,,DESKTOP,IOS,PAID_SEARCH,campaign_11,TXN0000029611
EVT0000000182,CUST0003822,SES0000000182,2025-07-31 18:09:31,2025-07-31,checkout,/checkout,,DESKTOP,ANDROID,DIRECT,,
EVT0000000183,CUST0003822,SES0000000182,2025-07-31 19:09:31,2025-07-31,purchase,/purchase,,MOBILE_APP,WEB,PAID_SOCIAL,campaign_7,TXN0000002448
EVT0000000184,CUST0000989,SES0000000184,2026-01-06 02:12:56,2026-01-06,add_to_cart,/add_to_cart,SKU000755,MOBILE_WEB,WEB,EMAIL,,
EVT0000000185,CUST0000989,SES0000000184,2026-01-06 02:17:56,2026-01-06,product_view,/product/915,SKU000352,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000000186,CUST0000989,SES0000000184,2026-01-06 04:02:56,2026-01-06,page_view,/page_view,,MOBILE_WEB,WEB,PAID_SEARCH,,
EVT0000000187,CUST0000989,SES0000000184,2026-01-06 02:39:56,2026-01-06,checkout,/checkout,,MOBILE_APP,WEB,ORGANIC,campaign_11,
EVT0000000188,CUST0000989,SES0000000184,2026-01-06 03:40:56,2026-01-06,purchase,/purchase,,MOBILE_WEB,WEB,PAID_SOCIAL,campaign_12,TXN0000119189
EVT0000000189,CUST0005667,SES0000000189,2025-10-22 17:23:32,2025-10-22,checkout,/checkout,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_6,
EVT0000000190,CUST0005667,SES0000000189,2025-10-22 18:12:32,2025-10-22,purchase,/purchase,,MOBILE_APP,IOS,DIRECT,,TXN0000062800
EVT0000000191,CUST0007570,SES0000000191,2026-01-21 20:43:26,2026-01-21,page_view,/page_view,,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000000192,CUST0007570,SES0000000191,2026-01-21 21:05:26,2026-01-21,product_view,/product/662,SKU000412,DESKTOP,ANDROID,PAID_SOCIAL,campaign_20,
EVT0000000193,CUST0007570,SES0000000191,2026-01-21 21:47:26,2026-01-21,add_to_cart,/add_to_cart,SKU000596,MOBILE_APP,WEB,EMAIL,campaign_9,
EVT0000000194,CUST0007570,SES0000000191,2026-01-21 22:28:26,2026-01-21,product_view,/product/418,SKU000574,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000000195,CUST0007570,SES0000000191,2026-01-21 22:11:26,2026-01-21,add_to_cart,/add_to_cart,SKU000871,MOBILE_APP,WEB,ORGANIC,campaign_9,
EVT0000000196,CUST0007570,SES0000000191,2026-01-22 01:33:26,2026-01-22,page_view,/page_view,,DESKTOP,IOS,EMAIL,,
EVT0000000197,CUST0007570,SES0000000191,2026-01-22 00:25:26,2026-01-22,checkout,/checkout,,DESKTOP,IOS,REFERRAL,,
EVT0000000198,CUST0007570,SES0000000191,2026-01-21 22:21:26,2026-01-21,purchase,/purchase,,MOBILE_WEB,IOS,PAID_SEARCH,campaign_6,TXN0000131423
EVT0000000199,CUST0001133,SES0000000199,2025-08-10 15:28:36,2025-08-10,product_view,/product/216,SKU000876,MOBILE_WEB,IOS,DIRECT,campaign_3,
EVT0000000200,CUST0001133,SES0000000199,2025-08-10 16:12:36,2025-08-10,page_view,/page_view,,MOBILE_WEB,IOS,EMAIL,campaign_15,
EVT0000000201,CUST0001133,SES0000000199,2025-08-10 16:48:36,2025-08-10,checkout,/checkout,,MOBILE_APP,IOS,REFERRAL,campaign_8,
EVT0000000202,CUST0001133,SES0000000199,2025-08-10 17:37:36,2025-08-10,purchase,/purchase,,DESKTOP,WEB,REFERRAL,,TXN0000008557
EVT0000000203,CUST0003074,SES0000000203,2025-11-14 16:40:05,2025-11-14,add_to_cart,/add_to_cart,SKU000780,DESKTOP,WEB,ORGANIC,,
EVT0000000204,CUST0003074,SES0000000203,2025-11-14 17:31:05,2025-11-14,page_view,/page_view,,MOBILE_WEB,IOS,EMAIL,,
EVT0000000205,CUST0003074,SES0000000203,2025-11-14 18:10:05,2025-11-14,checkout,/checkout,,MOBILE_WEB,WEB,PAID_SEARCH,campaign_2,
EVT0000000206,CUST0003074,SES0000000203,2025-11-14 18:55:05,2025-11-14,purchase,/purchase,,DESKTOP,ANDROID,PAID_SEARCH,,TXN0000079843
EVT0000000207,CUST0004360,SES0000000207,2025-11-20 15:39:53,2025-11-20,page_view,/page_view,,MOBILE_WEB,ANDROID,PAID_SEARCH,campaign_10,
EVT0000000208,CUST0004360,SES0000000207,2025-11-20 16:37:53,2025-11-20,page_view,/page_view,,MOBILE_APP,ANDROID,REFERRAL,campaign_10,
EVT0000000209,CUST0004360,SES0000000207,2025-11-20 16:45:53,2025-11-20,add_to_cart,/add_to_cart,SKU000761,DESKTOP,IOS,EMAIL,campaign_11,
EVT0000000210,CUST0004360,SES0000000207,2025-11-20 18:12:53,2025-11-20,product_view,/product/56,SKU000233,MOBILE_APP,ANDROID,PAID_SOCIAL,campaign_12,
EVT0000000211,CUST0004360,SES0000000207,2025-11-20 19:11:53,2025-11-20,product_view,/product/935,SKU000036,MOBILE_WEB,ANDROID,ORGANIC,,
EVT0000000212,CUST0004360,SES0000000207,2025-11-20 17:39:53,2025-11-20,page_view,/page_view,,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_1,
EVT0000000213,CUST0004360,SES0000000207,2025-11-20 18:03:53,2025-11-20,checkout,/checkout,,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000000214,CUST0004360,SES0000000207,2025-11-20 22:39:53,2025-11-20,purchase,/purchase,,DESKTOP,IOS,ORGANIC,campaign_10,TXN0000084144
EVT0000000215,CUST0009908,SES0000000215,2025-10-31 03:52:37,2025-10-31,add_to_cart,/add_to_cart,SKU000340,MOBILE_APP,ANDROID,REFERRAL,,
EVT0000000216,CUST0009908,SES0000000215,2025-10-31 04:41:37,2025-10-31,page_view,/page_view,,MOBILE_APP,ANDROID,DIRECT,campaign_11,
EVT0000000217,CUST0009908,SES0000000215,2025-10-31 05:00:37,2025-10-31,add_to_cart,/add_to_cart,SKU000006,MOBILE_WEB,ANDROID,EMAIL,,
EVT0000000218,CUST0009908,SES0000000215,2025-10-31 06:01:37,2025-10-31,product_view,/product/229,SKU000654,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000000219,CUST0009908,SES0000000215,2025-10-31 04:16:37,2025-10-31,product_view,/product/368,SKU000844,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_9,
EVT0000000220,CUST0009908,SES0000000215,2025-10-31 04:37:37,2025-10-31,add_to_cart,/add_to_cart,SKU000892,DESKTOP,ANDROID,ORGANIC,campaign_1,
EVT0000000221,CUST0009908,SES0000000215,2025-10-31 07:22:37,2025-10-31,checkout,/checkout,,DESKTOP,WEB,DIRECT,campaign_1,
EVT0000000222,CUST0009908,SES0000000215,2025-10-31 07:43:37,2025-10-31,purchase,/purchase,,MOBILE_WEB,IOS,REFERRAL,campaign_16,TXN0000069578
EVT0000000223,CUST0001425,SES0000000223,2025-09-03 11:45:17,2025-09-03,add_to_cart,/add_to_cart,SKU000748,MOBILE_WEB,IOS,PAID_SEARCH,,
EVT0000000224,CUST0001425,SES0000000223,2025-09-03 12:12:17,2025-09-03,add_to_cart,/add_to_cart,SKU000323,DESKTOP,ANDROID,DIRECT,campaign_2,
EVT0000000225,CUST0001425,SES0000000223,2025-09-03 12:25:17,2025-09-03,checkout,/checkout,,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000000226,CUST0001425,SES0000000223,2025-09-03 13:09:17,2025-09-03,purchase,/purchase,,MOBILE_WEB,IOS,EMAIL,campaign_7,TXN0000025773
EVT0000000227,CUST0002566,SES0000000227,2025-10-04 11:36:45,2025-10-04,add_to_cart,/add_to_cart,SKU000066,MOBILE_APP,IOS,DIRECT,,
EVT0000000228,CUST0002566,SES0000000227,2025-10-04 11:59:45,2025-10-04,page_view,/page_view,,MOBILE_WEB,WEB,REFERRAL,campaign_2,
EVT0000000229,CUST0002566,SES0000000227,2025-10-04 11:56:45,2025-10-04,add_to_cart,/add_to_cart,SKU000602,MOBILE_WEB,IOS,DIRECT,,
EVT0000000230,CUST0002566,SES0000000227,2025-10-04 14:36:45,2025-10-04,add_to_cart,/add_to_cart,SKU000277,MOBILE_WEB,IOS,EMAIL,,
EVT0000000231,CUST0002566,SES0000000227,2025-10-04 14:56:45,2025-10-04,add_to_cart,/add_to_cart,SKU000188,DESKTOP,WEB,PAID_SOCIAL,campaign_3,
EVT0000000232,CUST0002566,SES0000000227,2025-10-04 15:11:45,2025-10-04,page_view,/page_view,,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000000233,CUST0002566,SES0000000227,2025-10-04 14:42:45,2025-10-04,checkout,/checkout,,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000000234,CUST0002566,SES0000000227,2025-10-04 15:27:45,2025-10-04,purchase,/purchase,,DESKTOP,IOS,REFERRAL,,TXN0000048813
EVT0000000235,CUST0000782,SES0000000235,2025-11-01 23:49:12,2025-11-01,add_to_cart,/add_to_cart,SKU000912,MOBILE_WEB,WEB,DIRECT,campaign_4,
EVT0000000236,CUST0000782,SES0000000235,2025-11-02 00:02:12,2025-11-02,product_view,/product/928,SKU000314,DESKTOP,WEB,REFERRAL,campaign_9,
EVT0000000237,CUST0000782,SES0000000235,2025-11-02 00:29:12,2025-11-02,product_view,/product/728,SKU000175,MOBILE_WEB,IOS,EMAIL,campaign_2,
EVT0000000238,CUST0000782,SES0000000235,2025-11-02 00:13:12,2025-11-02,page_view,/page_view,,DESKTOP,ANDROID,EMAIL,,
EVT0000000239,CUST0000782,SES0000000235,2025-11-02 03:45:12,2025-11-02,checkout,/checkout,,MOBILE_WEB,WEB,PAID_SEARCH,,
EVT0000000240,CUST0000782,SES0000000235,2025-11-02 02:59:12,2025-11-02,purchase,/purchase,,DESKTOP,ANDROID,DIRECT,campaign_20,TXN0000070404
EVT0000000241,CUST0001778,SES0000000241,2025-10-30 05:21:57,2025-10-30,add_to_cart,/add_to_cart,SKU000591,MOBILE_WEB,ANDROID,ORGANIC,campaign_14,
EVT0000000242,CUST0001778,SES0000000241,2025-10-30 05:30:57,2025-10-30,page_view,/page_view,,MOBILE_APP,ANDROID,DIRECT,campaign_20,
EVT0000000243,CUST0001778,SES0000000241,2025-10-30 07:13:57,2025-10-30,add_to_cart,/add_to_cart,SKU000507,DESKTOP,WEB,EMAIL,,
EVT0000000244,CUST0001778,SES0000000241,2025-10-30 07:39:57,2025-10-30,add_to_cart,/add_to_cart,SKU000685,MOBILE_APP,ANDROID,EMAIL,campaign_15,
EVT0000000245,CUST0001778,SES0000000241,2025-10-30 08:29:57,2025-10-30,product_view,/product/826,SKU000305,MOBILE_APP,ANDROID,DIRECT,campaign_17,
EVT0000000246,CUST0001778,SES0000000241,2025-10-30 09:56:57,2025-10-30,checkout,/checkout,,DESKTOP,WEB,REFERRAL,,
EVT0000000247,CUST0001778,SES0000000241,2025-10-30 08:33:57,2025-10-30,purchase,/purchase,,MOBILE_APP,IOS,REFERRAL,,TXN0000067471
EVT0000000248,CUST0007465,SES0000000248,2026-01-06 00:43:21,2026-01-06,add_to_cart,/add_to_cart,SKU000722,MOBILE_WEB,IOS,REFERRAL,,
EVT0000000249,CUST0007465,SES0000000248,2026-01-06 01:19:21,2026-01-06,add_to_cart,/add_to_cart,SKU000786,MOBILE_APP,ANDROID,PAID_SOCIAL,campaign_13,
EVT0000000250,CUST0007465,SES0000000248,2026-01-06 01:15:21,2026-01-06,product_view,/product/506,SKU000067,MOBILE_WEB,ANDROID,REFERRAL,,
EVT0000000251,CUST0007465,SES0000000248,2026-01-06 01:22:21,2026-01-06,product_view,/product/52,SKU000108,DESKTOP,IOS,PAID_SOCIAL,,
EVT0000000252,CUST0007465,SES0000000248,2026-01-06 04:35:21,2026-01-06,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000000253,CUST0007465,SES0000000248,2026-01-06 04:33:21,2026-01-06,purchase,/purchase,,MOBILE_WEB,IOS,PAID_SEARCH,,TXN0000120186
EVT0000000254,CUST0000766,SES0000000254,2025-10-19 23:34:09,2025-10-19,add_to_cart,/add_to_cart,SKU000911,MOBILE_APP,IOS,PAID_SOCIAL,,
EVT0000000255,CUST0000766,SES0000000254,2025-10-20 00:30:09,2025-10-20,add_to_cart,/add_to_cart,SKU000218,MOBILE_APP,ANDROID,PAID_SOCIAL,,
EVT0000000256,CUST0000766,SES0000000254,2025-10-20 00:02:09,2025-10-20,add_to_cart,/add_to_cart,SKU000547,MOBILE_APP,WEB,EMAIL,campaign_14,
EVT0000000257,CUST0000766,SES0000000254,2025-10-20 00:22:09,2025-10-20,page_view,/page_view,,MOBILE_WEB,WEB,DIRECT,,
EVT0000000258,CUST0000766,SES0000000254,2025-10-20 03:30:09,2025-10-20,checkout,/checkout,,DESKTOP,IOS,REFERRAL,,
EVT0000000259,CUST0000766,SES0000000254,2025-10-20 02:54:09,2025-10-20,purchase,/purchase,,MOBILE_WEB,WEB,DIRECT,,TXN0000059628
EVT0000000260,CUST0006428,SES0000000260,2025-10-23 12:11:14,2025-10-23,product_view,/product/739,SKU000579,MOBILE_APP,IOS,PAID_SOCIAL,campaign_18,
EVT0000000261,CUST0006428,SES0000000260,2025-10-23 12:39:14,2025-10-23,page_view,/page_view,,DESKTOP,ANDROID,PAID_SEARCH,campaign_9,
EVT0000000262,CUST0006428,SES0000000260,2025-10-23 13:07:14,2025-10-23,checkout,/checkout,,MOBILE_APP,IOS,REFERRAL,,
EVT0000000263,CUST0006428,SES0000000260,2025-10-23 13:14:14,2025-10-23,purchase,/purchase,,MOBILE_APP,IOS,ORGANIC,campaign_20,TXN0000063946
EVT0000000264,CUST0007269,SES0000000264,2026-01-17 06:03:10,2026-01-17,page_view,/page_view,,MOBILE_WEB,WEB,EMAIL,,
EVT0000000265,CUST0007269,SES0000000264,2026-01-17 06:30:10,2026-01-17,add_to_cart,/add_to_cart,SKU000022,MOBILE_WEB,WEB,DIRECT,,
EVT0000000266,CUST0007269,SES0000000264,2026-01-17 07:31:10,2026-01-17,product_view,/product/223,SKU000628,MOBILE_APP,WEB,EMAIL,campaign_6,
EVT0000000267,CUST0007269,SES0000000264,2026-01-17 08:57:10,2026-01-17,add_to_cart,/add_to_cart,SKU000751,DESKTOP,IOS,PAID_SEARCH,,
EVT0000000268,CUST0007269,SES0000000264,2026-01-17 07:31:10,2026-01-17,add_to_cart,/add_to_cart,SKU000040,DESKTOP,ANDROID,DIRECT,campaign_14,
EVT0000000269,CUST0007269,SES0000000264,2026-01-17 09:48:10,2026-01-17,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_9,
EVT0000000270,CUST0007269,SES0000000264,2026-01-17 12:03:10,2026-01-17,purchase,/purchase,,DESKTOP,ANDROID,PAID_SOCIAL,campaign_16,TXN0000129080
EVT0000000271,CUST0001837,SES0000000271,2026-01-03 12:02:01,2026-01-03,product_view,/product/170,SKU000232,DESKTOP,WEB,PAID_SEARCH,campaign_12,
EVT0000000272,CUST0001837,SES0000000271,2026-01-03 12:10:01,2026-01-03,add_to_cart,/add_to_cart,SKU000624,DESKTOP,ANDROID,REFERRAL,,
EVT0000000273,CUST0001837,SES0000000271,2026-01-03 13:48:01,2026-01-03,add_to_cart,/add_to_cart,SKU000383,MOBILE_WEB,IOS,REFERRAL,campaign_8,
EVT0000000274,CUST0001837,SES0000000271,2026-01-03 13:26:01,2026-01-03,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,campaign_13,
EVT0000000275,CUST0001837,SES0000000271,2026-01-03 15:34:01,2026-01-03,purchase,/purchase,,MOBILE_APP,ANDROID,REFERRAL,campaign_8,TXN0000117623
EVT0000000276,CUST0009827,SES0000000276,2025-08-19 23:16:25,2025-08-19,product_view,/product/376,SKU000157,DESKTOP,WEB,ORGANIC,,
EVT0000000277,CUST0009827,SES0000000276,2025-08-20 00:03:25,2025-08-20,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_7,
EVT0000000278,CUST0009827,SES0000000276,2025-08-19 23:36:25,2025-08-19,product_view,/product/323,SKU000724,DESKTOP,IOS,ORGANIC,campaign_18,
EVT0000000279,CUST0009827,SES0000000276,2025-08-20 00:37:25,2025-08-20,checkout,/checkout,,MOBILE_WEB,WEB,EMAIL,campaign_11,
EVT0000000280,CUST0009827,SES0000000276,2025-08-20 01:12:25,2025-08-20,purchase,/purchase,,DESKTOP,IOS,DIRECT,,TXN0000015433
EVT0000000281,CUST0008466,SES0000000281,2026-01-08 16:41:04,2026-01-08,checkout,/checkout,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_19,
EVT0000000282,CUST0008466,SES0000000281,2026-01-08 16:48:04,2026-01-08,purchase,/purchase,,MOBILE_APP,ANDROID,EMAIL,,TXN0000123032
EVT0000000283,CUST0006686,SES0000000283,2025-10-30 20:34:19,2025-10-30,add_to_cart,/add_to_cart,SKU000445,MOBILE_APP,WEB,ORGANIC,campaign_20,
EVT0000000284,CUST0006686,SES0000000283,2025-10-30 21:23:19,2025-10-30,add_to_cart,/add_to_cart,SKU000738,MOBILE_APP,WEB,DIRECT,,
EVT0000000285,CUST0006686,SES0000000283,2025-10-30 21:28:19,2025-10-30,checkout,/checkout,,DESKTOP,IOS,DIRECT,campaign_3,
EVT0000000286,CUST0006686,SES0000000283,2025-10-30 23:04:19,2025-10-30,purchase,/purchase,,MOBILE_APP,WEB,EMAIL,campaign_7,TXN0000069000
EVT0000000287,CUST0000139,SES0000000287,2025-12-11 20:25:46,2025-12-11,page_view,/page_view,,MOBILE_APP,IOS,PAID_SEARCH,,
EVT0000000288,CUST0000139,SES0000000287,2025-12-11 21:12:46,2025-12-11,page_view,/page_view,,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000000289,CUST0000139,SES0000000287,2025-12-11 22:01:46,2025-12-11,add_to_cart,/add_to_cart,SKU000130,DESKTOP,IOS,PAID_SEARCH,campaign_1,
EVT0000000290,CUST0000139,SES0000000287,2025-12-11 21:16:46,2025-12-11,product_view,/product/480,SKU000681,MOBILE_APP,IOS,ORGANIC,campaign_9,
EVT0000000291,CUST0000139,SES0000000287,2025-12-11 22:25:46,2025-12-11,product_view,/product/355,SKU000651,DESKTOP,WEB,ORGANIC,,
EVT0000000292,CUST0000139,SES0000000287,2025-12-12 00:15:46,2025-12-12,add_to_cart,/add_to_cart,SKU000002,DESKTOP,WEB,EMAIL,,
EVT0000000293,CUST0000139,SES0000000287,2025-12-11 21:01:46,2025-12-11,checkout,/checkout,,MOBILE_WEB,ANDROID,REFERRAL,,
EVT0000000294,CUST0000139,SES0000000287,2025-12-11 21:49:46,2025-12-11,purchase,/purchase,,DESKTOP,IOS,PAID_SEARCH,campaign_15,TXN0000101142
EVT0000000295,CUST0001426,SES0000000295,2026-01-15 20:00:01,2026-01-15,page_view,/page_view,,MOBILE_APP,ANDROID,EMAIL,,
EVT0000000296,CUST0001426,SES0000000295,2026-01-15 20:22:01,2026-01-15,product_view,/product/213,SKU000324,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000000297,CUST0001426,SES0000000295,2026-01-15 20:58:01,2026-01-15,add_to_cart,/add_to_cart,SKU000555,DESKTOP,WEB,REFERRAL,campaign_10,
EVT0000000298,CUST0001426,SES0000000295,2026-01-15 22:39:01,2026-01-15,page_view,/page_view,,MOBILE_APP,WEB,ORGANIC,,
EVT0000000299,CUST0001426,SES0000000295,2026-01-15 20:40:01,2026-01-15,checkout,/checkout,,MOBILE_APP,ANDROID,DIRECT,,
EVT0000000300,CUST0001426,SES0000000295,2026-01-15 21:55:01,2026-01-15,purchase,/purchase,,MOBILE_APP,ANDROID,REFERRAL,campaign_13,TXN0000128350
EVT0000000301,CUST0002009,SES0000000301,2025-10-08 15:31:21,2025-10-08,add_to_cart,/add_to_cart,SKU000661,MOBILE_APP,ANDROID,REFERRAL,campaign_8,
EVT0000000302,CUST0002009,SES0000000301,2025-10-08 15:36:21,2025-10-08,add_to_cart,/add_to_cart,SKU000767,MOBILE_APP,WEB,EMAIL,,
EVT0000000303,CUST0002009,SES0000000301,2025-10-08 15:57:21,2025-10-08,page_view,/page_view,,MOBILE_APP,IOS,ORGANIC,,
EVT0000000304,CUST0002009,SES0000000301,2025-10-08 18:13:21,2025-10-08,product_view,/product/778,SKU000553,MOBILE_APP,ANDROID,EMAIL,,
EVT0000000305,CUST0002009,SES0000000301,2025-10-08 17:59:21,2025-10-08,add_to_cart,/add_to_cart,SKU000530,DESKTOP,ANDROID,REFERRAL,,
EVT0000000306,CUST0002009,SES0000000301,2025-10-08 16:56:21,2025-10-08,checkout,/checkout,,MOBILE_APP,IOS,PAID_SEARCH,,
EVT0000000307,CUST0002009,SES0000000301,2025-10-08 20:25:21,2025-10-08,purchase,/purchase,,DESKTOP,IOS,ORGANIC,,TXN0000051059
EVT0000000308,CUST0000550,SES0000000308,2025-09-10 20:07:28,2025-09-10,product_view,/product/529,SKU000271,DESKTOP,IOS,DIRECT,campaign_12,
EVT0000000309,CUST0000550,SES0000000308,2025-09-10 21:05:28,2025-09-10,product_view,/product/784,SKU000806,MOBILE_WEB,WEB,DIRECT,,
EVT0000000310,CUST0000550,SES0000000308,2025-09-10 20:35:28,2025-09-10,product_view,/product/853,SKU000823,MOBILE_WEB,WEB,EMAIL,,
EVT0000000311,CUST0000550,SES0000000308,2025-09-10 21:55:28,2025-09-10,page_view,/page_view,,MOBILE_APP,ANDROID,ORGANIC,campaign_2,
EVT0000000312,CUST0000550,SES0000000308,2025-09-10 21:51:28,2025-09-10,page_view,/page_view,,DESKTOP,ANDROID,REFERRAL,,
EVT0000000313,CUST0000550,SES0000000308,2025-09-10 20:52:28,2025-09-10,product_view,/product/236,SKU000705,DESKTOP,ANDROID,REFERRAL,,
EVT0000000314,CUST0000550,SES0000000308,2025-09-11 00:19:28,2025-09-11,checkout,/checkout,,MOBILE_APP,IOS,PAID_SEARCH,,
EVT0000000315,CUST0000550,SES0000000308,2025-09-11 01:50:28,2025-09-11,purchase,/purchase,,MOBILE_APP,ANDROID,PAID_SOCIAL,,TXN0000031334
EVT0000000316,CUST0008097,SES0000000316,2025-08-11 02:43:16,2025-08-11,checkout,/checkout,,DESKTOP,IOS,ORGANIC,,
EVT0000000317,CUST0008097,SES0000000316,2025-08-11 02:55:16,2025-08-11,purchase,/purchase,,MOBILE_APP,ANDROID,EMAIL,,TXN0000008939
EVT0000000318,CUST0006270,SES0000000318,2025-08-01 16:28:05,2025-08-01,add_to_cart,/add_to_cart,SKU000515,MOBILE_WEB,WEB,EMAIL,,
EVT0000000319,CUST0006270,SES0000000318,2025-08-01 17:19:05,2025-08-01,checkout,/checkout,,MOBILE_WEB,WEB,EMAIL,campaign_15,
EVT0000000320,CUST0006270,SES0000000318,2025-08-01 17:54:05,2025-08-01,purchase,/purchase,,MOBILE_APP,IOS,EMAIL,campaign_6,TXN0000003307
EVT0000000321,CUST0002193,SES0000000321,2025-10-13 09:35:05,2025-10-13,checkout,/checkout,,DESKTOP,WEB,PAID_SEARCH,,
EVT0000000322,CUST0002193,SES0000000321,2025-10-13 09:55:05,2025-10-13,purchase,/purchase,,MOBILE_WEB,ANDROID,REFERRAL,campaign_14,TXN0000054753
EVT0000000323,CUST0000111,SES0000000323,2026-01-14 06:44:51,2026-01-14,add_to_cart,/add_to_cart,SKU000115,DESKTOP,IOS,PAID_SEARCH,campaign_17,
EVT0000000324,CUST0000111,SES0000000323,2026-01-14 07:21:51,2026-01-14,add_to_cart,/add_to_cart,SKU000700,DESKTOP,IOS,EMAIL,campaign_8,
EVT0000000325,CUST0000111,SES0000000323,2026-01-14 08:28:51,2026-01-14,add_to_cart,/add_to_cart,SKU000783,MOBILE_WEB,IOS,PAID_SEARCH,campaign_19,
EVT0000000326,CUST0000111,SES0000000323,2026-01-14 09:05:51,2026-01-14,add_to_cart,/add_to_cart,SKU000237,DESKTOP,WEB,DIRECT,campaign_8,
EVT0000000327,CUST0000111,SES0000000323,2026-01-14 10:12:51,2026-01-14,product_view,/product/799,SKU000824,DESKTOP,IOS,EMAIL,campaign_20,
EVT0000000328,CUST0000111,SES0000000323,2026-01-14 09:44:51,2026-01-14,product_view,/product/164,SKU000082,MOBILE_APP,WEB,REFERRAL,,
EVT0000000329,CUST0000111,SES0000000323,2026-01-14 09:14:51,2026-01-14,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,,
EVT0000000330,CUST0000111,SES0000000323,2026-01-14 11:03:51,2026-01-14,purchase,/purchase,,DESKTOP,ANDROID,DIRECT,campaign_20,TXN0000125722
EVT0000000331,CUST0004813,SES0000000331,2026-01-10 03:58:51,2026-01-10,checkout,/checkout,,DESKTOP,ANDROID,ORGANIC,,
EVT0000000332,CUST0004813,SES0000000331,2026-01-10 04:09:51,2026-01-10,purchase,/purchase,,DESKTOP,ANDROID,PAID_SOCIAL,,TXN0000123714
EVT0000000333,CUST0008462,SES0000000333,2026-01-02 00:46:03,2026-01-02,add_to_cart,/add_to_cart,SKU000578,MOBILE_APP,IOS,PAID_SOCIAL,,
EVT0000000334,CUST0008462,SES0000000333,2026-01-02 01:30:03,2026-01-02,add_to_cart,/add_to_cart,SKU000487,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000000335,CUST0008462,SES0000000333,2026-01-02 02:28:03,2026-01-02,product_view,/product/216,SKU000800,MOBILE_APP,WEB,EMAIL,,
EVT0000000336,CUST0008462,SES0000000333,2026-01-02 03:34:03,2026-01-02,product_view,/product/161,SKU000147,MOBILE_APP,ANDROID,EMAIL,,
